Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
ayfj906153981,38,4.8,0.0,0.0,0.02,0.02,2022-02-17,10:30:00,10:35:00,Windy,Low ,scooter ,Metropolitian ,110,Home
azqt618967211,23,5.0,26.766536,75.837333,26.906536,75.977333,2022-03-10,20:00:00,20:15:00,Fog,Jam ,scooter ,Metropolitian ,175,Home
znok703794960,22,4.5,19.065838,72.832658,19.115838,72.882658,2022-03-15,18:00:00,18:05:00,Windy,Medium ,van,Metropolitian ,115,Home
lqwt702738743,37,4.8,26.47,80.35,26.58,80.46,2022-02-16,20:55:00,21:05:00,Cloudy,Jam ,scooter ,Metropolitian ,185,Cosmetics
deqb840163791,22,4.8,17.428294,78.404423,17.498294,78.474423,2022-03-14,17:50:00,18:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Shoes
evhx494723037,23,4.9,12.935662,77.61413,13.045662,77.72413,2022-03-02,19:40:00,19:50:00,Windy,Jam ,motorcycle ,Metropolitian ,115,Toys
rswm976541008,20,4.8,12.933284,77.615428,13.043284,77.725428,2022-03-02,22:40:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Books
jyko374849472,21,4.7,18.539299,73.897902,18.549299,73.907902,2022-03-24,11:00:00,11:15:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Cosmetics
ptkm228606683,24,4.6,30.914057,75.83982,30.954057,75.87982,2022-02-11,15:25:00,15:35:00,Fog,Medium ,scooter ,Metropolitian ,14,Grocery
cosb079170816,27,4.9,17.410371,78.437225,17.540371,78.567225,2022-03-16,20:40:00,20:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,70,Cosmetics
mzlb048497284,30,4.8,18.636215,73.751081,18.656215,73.771081,2022-03-01,08:30:00,08:45:00,Fog,Low ,motorcycle ,Metropolitian ,130,Jewelry
ella969337504,32,4.7,22.308096,73.167753,22.318096,73.177753,2022-03-09,10:40:00,10:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Jewelry
nadh440693838,35,3.7,18.563934,73.915367,18.653934,74.005367,2022-03-29,21:55:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian ,155,Snacks
yvor459463325,39,5.0,18.636215,73.751081,18.706215,73.821081,2022-03-25,18:50:00,19:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,185,Snacks
uego856361252,28,4.8,18.636215,73.751081,18.706215,73.821081,2022-03-16,17:50:00,18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,185,Clothing
terw216364944,32,4.8,23.374989,85.335486,23.384989,85.345486,2022-04-03,12:00:00,12:10:00,Sandstorms,High ,motorcycle ,Urban ,135,Electronics
atwb478894837,33,5.0,12.337978,76.616792,12.467978,76.746792,2022-03-16,18:55:00,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,180,Books
thxd666854023,37,4.9,26.472001,80.354002,26.532001,80.414002,2022-02-11,23:50:00,23:55:00,Fog,Low ,motorcycle ,Metropolitian ,110,Toys
ybeq666287675,33,4.7,25.451517,81.832616,25.541517,81.922616,2022-02-14,19:45:00,20:00:00,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Snacks
rkvk839856886,38,4.5,15.585658,73.743606,15.635658,73.793606,2022-02-11,22:00:00,22:15:00,Cloudy,Jam ,motorcycle ,Urban ,140,Cosmetics
hplb776991343,26,4.2,21.170096,72.789122,21.260096,72.879122,2022-03-16,19:00:00,19:05:00,Windy,Medium ,motorcycle ,Metropolitian ,175,Sports
nbhb934270444,20,4.8,12.975996,80.221898,13.045996,80.291898,2022-03-12,19:25:00,19:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,130,Apparel
trok864211637,30,4.8,17.438263,78.397865,17.508263,78.467865,2022-03-10,22:55:00,23:00:00,Sunny,Low ,scooter ,Metropolitian ,120,Shoes
wvsx964202069,28,4.6,19.091458,72.827808,19.221458,72.957808,2022-03-23,22:55:00,23:05:00,Windy,Low ,scooter ,Metropolitian ,85,Toys
txsp393712027,34,4.6,23.214294,77.435361,23.234294,77.455361,2022-02-11,09:30:00,09:45:00,Windy,Low ,scooter ,Metropolitian ,145,Apparel
mzgo396709867,25,4.3,22.311603,73.165012,22.321603,73.175012,2022-04-03,08:10:00,08:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Electronics
ywib648489767,29,4.8,12.970324,77.645748,13.100324,77.775748,2022-03-27,19:15:00,19:30:00,Sunny,Jam ,scooter ,Metropolitian ,65,Jewelry
kroa646243339,35,4.6,12.978453,77.643685,13.068453,77.733685,2022-03-16,21:40:00,21:45:00,Fog,Jam ,scooter ,Metropolitian ,190,Clothing
qwlx838944461,28,4.9,11.025083,77.015393,11.135083,77.125393,2022-03-16,20:00:00,20:15:00,Sandstorms,Jam ,van,Metropolitian ,125,Clothing
gdto875898223,25,4.8,22.728163,75.884212,22.758163,75.914212,2022-03-19,17:15:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,65,Snacks
cwnu961357144,23,4.0,12.321214,76.621094,12.431214,76.731094,2022-03-31,18:00:00,18:10:00,Cloudy,Medium ,scooter ,Metropolitian ,190,Jewelry
jdng861249278,36,4.8,13.064181,80.236442,13.114181,80.286442,2022-03-26,23:20:00,23:25:00,Sandstorms,Low ,scooter ,Urban ,130,Books
gzzp639169605,22,4.7,19.003517,72.82765,19.033517,72.85765,2022-03-11,19:55:00,20:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Kitchen
mbqh088514005,38,5.0,26.90294,75.793007,26.98294,75.873007,2022-04-02,18:10:00,18:20:00,Stormy,Medium ,motorcycle ,Metropolitian ,200,Jewelry
kpcs497875638,24,5.0,18.516216,73.842527,18.586216,73.912527,2022-04-02,20:45:00,20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,235,Home
ngjg305342294,26,4.9,23.351058,85.325731,23.481058,85.455731,2022-03-29,22:55:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian ,55,Home
ychl354693135,22,4.9,18.543626,73.905101,18.563626,73.925101,2022-03-03,10:25:00,10:30:00,Sandstorms,Low ,scooter ,Metropolitian ,80,Outdoors
gdjf865065738,20,4.7,0.0,0.0,0.05,0.05,2022-02-13,21:30:00,21:45:00,Cloudy,Jam ,scooter ,Metropolitian ,140,Jewelry
vwcq798483244,39,4.3,17.411028,78.329645,17.451028,78.369645,2022-03-26,15:35:00,15:45:00,Sandstorms,Medium ,scooter ,Metropolitian ,160,Skincare
atma747980734,32,4.7,12.337928,76.617889,12.407928,76.687889,2022-03-16,20:25:00,20:40:00,Sunny,Jam ,scooter ,Metropolitian ,125,Kitchen
qkhf544932447,38,4.0,19.866969,75.318894,19.916969,75.368894,2022-02-15,19:15:00,19:20:00,Stormy,Jam ,scooter ,Metropolitian ,170,Snacks
qzlv262621539,29,5.0,11.026117,76.944652,11.056117,76.974652,2022-03-24,19:20:00,19:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,85,Clothing
hkar243611526,27,4.9,12.979096,77.640625,13.069096,77.730625,2022-03-06,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Other,170,Sports
xjbu161013473,27,4.8,17.433809,78.386744,17.523809,78.476744,2022-03-04,17:20:00,17:30:00,Sunny,Medium ,scooter ,Metropolitian ,15,Grocery
zigj318435736,37,5.0,0.0,0.0,0.03,0.03,2022-02-13,20:15:00,20:30:00,Fog,Jam ,scooter ,Metropolitian ,190,Books
npuu525333162,26,4.4,18.53408,73.89852,18.56408,73.92852,2022-03-09,23:40:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,100,Books
yrbv757534435,22,4.8,0.0,0.0,0.09,0.09,2022-02-14,17:55:00,18:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,95,Shoes
zoby474101367,36,4.8,0.0,0.0,0.08,0.08,2022-03-27,23:55:00,00:10:00,Fog,Low ,motorcycle ,Metropolitian ,175,Shoes
lqvf916744398,31,4.5,21.149834,72.778666,21.279834,72.908666,2022-03-29,19:45:00,20:00:00,Fog,Jam ,motorcycle ,Metropolitian ,225,Skincare
umvq150179622,33,3.9,17.428294,78.404423,17.518294,78.494423,2022-03-12,21:35:00,21:45:00,Sunny,Jam ,scooter ,Urban ,155,Shoes
stmx046882747,31,4.6,0.0,0.0,0.07,0.07,2022-03-25,20:40:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Kitchen
lgwk027552831,38,4.8,17.41233,78.449654,17.47233,78.509654,2022-03-21,20:15:00,20:30:00,Cloudy,Jam ,scooter ,Metropolitian ,155,Clothing
fgyb989765557,37,4.7,11.003008,76.97544,11.043008,77.01544,2022-03-11,15:50:00,16:05:00,Sandstorms,Medium ,motorcycle ,Urban ,145,Sports
ktsx271711097,31,3.8,19.22384,72.841347,19.35384,72.971347,2022-03-20,00:00:00,00:15:00,Fog,Low ,motorcycle ,Metropolitian ,175,Books
mjfj280415495,29,5.0,12.316967,76.603067,12.366967,76.653067,2022-03-15,19:55:00,20:00:00,Fog,Jam ,scooter ,Metropolitian ,170,Home
qdae644343090,25,4.6,18.554382,73.798206,18.594382,73.838206,2022-03-01,15:25:00,15:35:00,Sandstorms,Medium ,motorcycle ,Urban ,145,Kitchen
owpa846559401,38,4.6,11.022169,76.999594,11.042169,77.019594,2022-03-21,11:25:00,11:35:00,Stormy,High ,scooter ,Metropolitian ,125,Snacks
vgut992289030,20,5.0,26.911927,75.797282,27.021927,75.907282,2022-03-14,21:20:00,21:25:00,Windy,Jam ,scooter ,Urban ,85,Electronics
ulod901384903,35,4.8,26.913726,75.75282,26.943726,75.78282,2022-03-13,19:55:00,20:00:00,Fog,Jam ,scooter ,Urban ,150,Jewelry
fgxr243207134,28,4.5,26.846156,75.8023,26.856156,75.8123,2022-04-01,08:40:00,08:50:00,Windy,Low ,van,Urban ,65,Clothing
usqe732154910,24,4.6,12.323994,76.626167,12.433994,76.736167,2022-03-16,18:45:00,18:55:00,Stormy,Medium ,van,Urban ,75,Outdoors
hrry048439751,29,4.8,0.0,0.0,0.05,0.05,2022-02-17,23:45:00,23:55:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Sports
tbtn165096985,31,4.9,12.284747,76.625861,12.394747,76.735861,2022-03-27,20:10:00,20:25:00,Cloudy,Jam ,motorcycle ,Semi-Urban ,270,Sports
nvhh879956761,33,4.6,11.026117,76.944652,11.096117,77.014652,2022-03-25,20:45:00,21:00:00,Stormy,Jam ,scooter ,Metropolitian ,145,Toys
ivuj282518202,37,4.7,18.563934,73.915367,18.613934,73.965367,2022-03-28,20:30:00,20:35:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Electronics
nbjt258931142,36,4.3,22.310329,73.169083,22.420329,73.279083,2022-04-06,23:00:00,23:05:00,Cloudy,Low ,scooter ,Metropolitian ,195,Cosmetics
ljwo660068922,30,4.7,21.173493,72.801953,21.183493,72.811953,2022-04-01,10:00:00,10:15:00,Fog,Low ,motorcycle ,Metropolitian ,90,Toys
xnim060036316,27,4.7,0.0,0.0,0.08,0.08,2022-03-27,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,165,Apparel
otwx114252632,37,4.1,21.185047,72.80859,21.245047,72.86859,2022-03-01,18:45:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,160,Shoes
jvlp785624683,37,4.2,23.355164,85.324097,23.465164,85.434097,2022-04-06,18:40:00,18:55:00,Fog,Medium ,scooter ,Metropolitian ,205,Skincare
xpyv463453065,30,4.6,21.170096,72.789122,21.180096,72.799122,2022-03-13,08:35:00,08:45:00,Windy,Low ,motorcycle ,Urban ,125,Outdoors
zevb029335085,37,4.1,18.520016,73.830547,18.610016,73.920547,2022-03-06,17:15:00,17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,235,Apparel
yzyx213150952,33,4.5,26.914142,75.805704,27.054142,75.945704,2022-03-27,20:30:00,20:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,Pet Supplies
aydh513887075,22,4.6,11.016298,76.972076,11.126298,77.082076,2022-04-04,21:40:00,21:45:00,Sunny,Jam ,scooter ,Metropolitian ,60,Clothing
lbam671525258,32,4.1,17.422819,78.449578,17.452819,78.479578,2022-04-03,21:20:00,21:35:00,Stormy,Jam ,motorcycle ,Urban ,215,Sports
lpio480900442,26,5.0,0.0,0.0,0.07,0.07,2022-03-16,22:30:00,22:45:00,Stormy,Low ,motorcycle ,Urban ,95,Snacks
ddwh220909968,32,4.7,26.921411,75.793604,27.061411,75.933604,2022-03-06,17:20:00,17:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,215,Home
trrd730731997,22,4.3,0.0,0.0,0.09,0.09,2022-03-14,20:20:00,20:30:00,Fog,Jam ,scooter ,Metropolitian ,210,Outdoors
itad795376309,30,4.3,0.0,0.0,0.05,0.05,2022-02-17,19:50:00,19:55:00,Stormy,Jam ,motorcycle ,Other,160,Cosmetics
eyzk669861170,21,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-05,17:35:00,17:50:00,Windy,Medium ,scooter ,Metropolitian ,115,Electronics
xvln654754809,24,4.8,13.081878,80.248519,13.191878,80.358519,2022-03-14,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Urban ,55,Books
qfbi565615338,28,4.6,17.455894,78.375467,17.485894,78.405467,2022-04-03,20:10:00,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,125,Toys
nyrz904829443,21,4.6,13.058616,80.264151,13.078616,80.284151,2022-04-05,11:00:00,11:15:00,Sandstorms,Low ,scooter ,Urban ,65,Jewelry
oqmu650909183,22,4.7,22.32,73.17,22.39,73.24,2022-03-04,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian ,75,Electronics
amxx408801688,26,4.7,12.913041,77.683237,13.043041,77.813237,2022-04-02,21:45:00,21:50:00,Windy,Jam ,scooter ,Urban ,80,Shoes
tzib059917109,27,4.7,26.766536,75.837333,26.896536,75.967333,2022-03-12,21:00:00,21:10:00,Cloudy,Jam ,van,Metropolitian ,165,Sports
uubx511622804,38,5.0,22.31279,73.170283,22.39279,73.250283,2022-03-25,19:10:00,19:20:00,Stormy,Jam ,motorcycle ,Urban ,150,Home
eoil130991057,37,3.6,30.893081,75.821495,30.963081,75.891495,2022-02-18,20:30:00,20:35:00,Stormy,Jam ,scooter ,Metropolitian ,155,Outdoors
krbk294812821,27,5.0,27.160934,78.044095,27.240934,78.124095,2022-02-12,00:00:00,00:10:00,Sunny,Low ,motorcycle ,Other,140,Sports
fhvm650257261,33,4.7,11.022477,76.995667,11.062477,77.035667,2022-03-17,12:55:00,13:10:00,Stormy,High ,scooter ,Metropolitian ,165,Pet Supplies
xfuo965416958,21,5.0,12.934179,77.615797,13.024179,77.705797,2022-03-02,19:40:00,19:50:00,Fog,Jam ,scooter ,Metropolitian ,205,Apparel
ckdn671507293,36,4.6,12.98041,77.640489,13.05041,77.710489,2022-03-08,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Clothing
jyke666850771,34,4.5,10.994136,76.963303,11.044136,77.013303,2022-03-17,21:20:00,21:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,140,Jewelry
zwvp285713958,25,2.9,26.90294,75.793007,26.97294,75.863007,2022-04-06,22:15:00,22:25:00,Sunny,Low ,scooter ,Metropolitian ,200,Toys
uovs484059854,36,4.4,26.49095,80.318656,26.60095,80.428656,2022-02-16,20:50:00,21:00:00,Fog,Jam ,scooter ,Metropolitian ,225,Home
grdd863863716,23,4.9,12.935662,77.61413,12.985662,77.66413,2022-03-01,22:40:00,22:50:00,Windy,Low ,scooter ,Urban ,50,Home
xkvv363786605,35,4.5,12.979096,77.640625,13.089096,77.750625,2022-03-16,17:10:00,17:25:00,Sandstorms,Medium ,scooter ,Metropolitian ,175,Snacks
snfe984048185,32,4.6,18.520016,73.830547,18.600016,73.910547,2022-03-23,17:55:00,18:05:00,Fog,Medium ,scooter ,Metropolitian ,170,Skincare
kcze102143523,25,4.8,22.751857,75.866699,22.781857,75.896699,2022-03-01,18:00:00,18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,145,Snacks
gyce410779680,23,4.7,22.753659,75.903365,22.793659,75.943365,2022-03-07,14:50:00,14:55:00,Fog,High ,motorcycle ,Metropolitian ,140,Outdoors
ouop236020170,27,4.9,23.354422,85.3329,23.374422,85.3529,2022-03-15,10:00:00,10:15:00,Sunny,Low ,scooter ,Metropolitian ,95,Sports
zsah528489092,22,4.6,13.054347,80.257221,13.144347,80.347221,2022-03-10,17:30:00,17:40:00,Stormy,Medium ,scooter ,Metropolitian ,115,Sports
tche601387767,39,4.7,13.027018,80.254791,13.107018,80.334791,2022-03-31,22:30:00,22:35:00,Sunny,Low ,scooter ,Metropolitian ,75,Home
vzig469046573,36,4.6,12.935662,77.61413,12.995662,77.67413,2022-03-19,18:40:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian ,135,Outdoors
xnci482389352,34,5.0,22.728163,75.884212,22.838163,75.994212,2022-03-18,19:45:00,19:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Cosmetics
oakn695906175,38,4.0,12.323194,76.630583,12.393194,76.700583,2022-03-29,20:15:00,20:30:00,Fog,Jam ,scooter ,Metropolitian ,245,Books
xuya829951515,39,4.6,0.0,0.0,0.11,0.11,2022-02-12,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Apparel
gncc393624704,37,4.8,21.175975,72.795503,21.285975,72.905503,2022-04-06,22:40:00,22:55:00,Fog,Low ,scooter ,Urban ,150,Shoes
tsor110451718,24,4.6,18.55144,73.804855,18.68144,73.934855,2022-04-04,21:40:00,21:55:00,Stormy,Jam ,van,Metropolitian ,100,Outdoors
bawg391229057,38,4.2,21.173493,72.801953,21.213493,72.841953,2022-03-15,15:30:00,15:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,195,Outdoors
zvdl579155221,31,4.2,18.569156,73.774723,18.619156,73.824723,2022-03-09,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Shoes
kbpu887157243,20,2.6,12.970221,77.645396,13.080221,77.755396,2022-03-27,22:25:00,22:35:00,Sunny,Low ,scooter ,Metropolitian ,160,Skincare
qmzb589590539,29,4.5,13.054347,80.257221,13.184347,80.387221,2022-03-29,17:25:00,17:30:00,Fog,Medium ,scooter ,Urban ,130,Apparel
kylc616167613,20,4.5,22.728163,75.884212,22.838163,75.994212,2022-03-02,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Kitchen
vlny887281835,22,4.5,22.74806,75.8934,22.77806,75.9234,2022-03-21,21:15:00,21:25:00,Stormy,Jam ,scooter ,Metropolitian ,29,Grocery
erlt962519128,22,4.6,22.569367,88.433187,22.639367,88.503187,2022-02-16,19:25:00,19:40:00,Stormy,Jam ,van,Metropolitian ,135,Skincare
dimw780293056,25,4.6,-30.895817,75.813112,30.905817,75.823112,2022-02-11,10:10:00,10:15:00,Windy,Low ,van,Other,65,Apparel
lgec729568142,21,4.6,13.005801,80.250744,13.045801,80.290744,2022-03-03,15:25:00,15:35:00,Stormy,Medium ,scooter ,Metropolitian ,100,Clothing
ejwf556988815,31,4.1,11.010375,76.95295,11.030375,76.97295,2022-03-07,08:45:00,09:00:00,Windy,Low ,motorcycle ,Metropolitian ,170,Shoes
ydbd435382386,32,4.7,22.577821,88.400581,22.627821,88.450581,2022-02-17,21:10:00,21:15:00,Fog,Jam ,motorcycle ,Other,185,Snacks
vqmz704542370,24,4.8,19.120083,72.907385,19.210083,72.997385,2022-03-12,22:10:00,22:15:00,Sandstorms,Low ,scooter ,Metropolitian ,70,Cosmetics
kmgi005894872,24,4.9,12.978453,77.643685,13.058453,77.723685,2022-03-16,18:45:00,18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Outdoors
qfpp573335002,24,4.6,26.911378,75.789034,27.021378,75.899034,2022-03-08,20:30:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Jewelry
tylu949948545,32,4.7,22.761226,75.887522,22.831226,75.957521,2022-03-27,18:15:00,18:20:00,Cloudy,Medium ,scooter ,Metropolitian ,210,Home
ogfj815752508,24,5.0,23.357804,85.325146,23.377804,85.345146,2022-03-15,10:40:00,10:45:00,Sunny,Low ,motorcycle ,Metropolitian ,19,Grocery
oadl514908605,30,5.0,17.451976,78.385883,17.561976,78.495883,2022-03-25,23:10:00,23:15:00,Stormy,Low ,motorcycle ,Metropolitian ,125,Home
cxbe477637337,35,4.8,23.354422,85.3329,23.414422,85.3929,2022-03-13,17:25:00,17:30:00,Stormy,Medium ,scooter ,Metropolitian ,140,Home
vahh815562613,32,5.0,22.753659,75.903365,22.843659,75.993365,2022-03-29,17:25:00,17:30:00,Sunny,Medium ,motorcycle ,Urban ,175,Clothing
rjvj576596902,26,4.9,23.357804,85.325146,23.427804,85.395146,2022-03-23,00:00:00,00:10:00,Fog,Low ,scooter ,Urban ,100,Kitchen
euje908196186,30,4.6,17.431477,78.40035,17.471477,78.44035,2022-03-13,12:40:00,12:55:00,Sunny,High ,motorcycle ,Metropolitian ,80,Jewelry
frtm671232629,25,4.9,19.120083,72.907385,19.170083,72.957385,2022-03-24,18:25:00,18:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Electronics
btsq389845619,39,4.7,21.186608,72.794136,21.226608,72.834136,2022-03-30,14:50:00,14:55:00,Sandstorms,High ,van,Metropolitian ,125,Home
hdxl358576074,24,4.8,12.323225,76.630028,12.353225,76.660028,2022-03-24,20:10:00,20:20:00,Fog,Jam ,scooter ,Metropolitian ,170,Clothing
otbe205376942,25,4.6,0.0,0.0,0.06,0.06,2022-02-13,22:40:00,22:45:00,Fog,Low ,motorcycle ,Metropolitian ,75,Kitchen
fbol369152410,36,4.8,13.022394,80.242439,13.062394,80.282439,2022-03-24,14:55:00,15:10:00,Stormy,High ,scooter ,Metropolitian ,130,Snacks
akmf415239937,36,4.6,13.026286,80.275235,13.086286,80.335235,2022-03-30,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,140,Jewelry
hlwl381341195,24,4.7,0.0,0.0,0.09,0.09,2022-02-14,21:15:00,21:20:00,Fog,Jam ,scooter ,Metropolitian ,210,Books
oron294407689,33,4.6,19.221315,72.862381,19.331315,72.972381,2022-03-12,20:40:00,20:50:00,Sunny,Jam ,scooter ,Metropolitian ,100,Snacks
zpzv439059456,28,4.7,18.994049,72.825203,19.064049,72.895203,2022-03-04,18:15:00,18:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,110,Outdoors
alav023982653,29,4.7,18.533811,73.899315,18.643811,74.009315,2022-03-10,21:15:00,21:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Cosmetics
eaks456213430,37,4.9,0.0,0.0,0.04,0.04,2022-03-17,15:45:00,16:00:00,Windy,Medium ,scooter ,Metropolitian ,140,Toys
hexf022453024,27,4.0,12.310972,76.659264,12.350972,76.699264,2022-03-05,13:00:00,13:05:00,Cloudy,High ,scooter ,Metropolitian ,33,Grocery
kutd129597911,23,4.8,19.121999,72.908493,19.131999,72.918493,2022-03-28,10:50:00,11:00:00,Fog,Low ,scooter ,Metropolitian ,75,Jewelry
ktpw889953330,27,4.6,21.170096,72.789122,21.280096,72.899122,2022-03-18,22:45:00,23:00:00,Sandstorms,Low ,scooter ,Urban ,95,Toys
dgix014461570,28,4.6,12.337978,76.616792,12.427978,76.706792,2022-03-31,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Snacks
lxdk578029943,34,4.9,12.297954,76.665169,12.357954,76.725169,2022-03-13,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Shoes
tqns892015023,26,4.9,22.751234,75.88949,22.781234,75.91949,2022-03-03,22:10:00,22:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,95,Apparel
kjyf142094732,27,5.0,18.636215,73.751081,18.706215,73.821081,2022-04-02,19:35:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,140,Jewelry
caih805652326,27,4.9,11.003669,76.976494,11.023669,76.996494,2022-03-21,10:15:00,10:30:00,Fog,Low ,motorcycle ,Metropolitian ,85,Toys
zgop588799703,28,4.6,21.186884,72.793616,21.236884,72.843616,2022-04-05,18:00:00,18:05:00,Fog,Medium ,scooter ,Urban ,55,Outdoors
namn305101916,37,4.7,0.0,0.0,0.02,0.02,2022-03-30,10:00:00,10:10:00,Windy,Low ,van,Metropolitian ,140,Sports
ppuf753996767,20,4.2,21.149669,72.772629,21.259669,72.882629,2022-03-10,17:45:00,17:50:00,Cloudy,Medium ,scooter ,Metropolitian ,160,Snacks
aikq341128382,34,4.8,21.160437,72.774209,21.270437,72.884209,2022-03-27,23:35:00,23:45:00,Stormy,Low ,van,Urban ,120,Electronics
wjpl505454607,28,4.9,11.022169,76.999594,11.072169,77.049594,2022-03-28,23:20:00,23:35:00,Fog,Low ,motorcycle ,Other,50,Kitchen
eiqm465866781,28,4.9,15.561295,73.749478,15.631295,73.819478,2022-02-12,21:25:00,21:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,Outdoors
gevk029050166,30,4.8,19.880256,75.323503,19.910256,75.353503,2022-02-11,22:40:00,22:50:00,Stormy,Low ,scooter ,Metropolitian ,130,Electronics
dldw190779894,20,4.6,-26.474133,80.3481,26.604133,80.4781,2022-02-12,19:20:00,19:35:00,Sandstorms,Jam ,motorcycle ,Urban ,110,Books
gsef486897294,32,4.8,13.064181,80.236442,13.104181,80.276442,2022-03-28,13:40:00,13:50:00,Stormy,High ,motorcycle ,Metropolitian ,175,Kitchen
aauz389530138,33,,0.0,0.0,0.08,0.08,2022-02-16,19:50:00,20:00:00,Fog,Jam ,motorcycle ,Metropolitian ,175,Jewelry
ctbe083577720,28,5.0,13.064181,80.236442,13.194181,80.366442,2022-03-18,18:35:00,18:45:00,Sandstorms,Medium ,scooter ,Metropolitian ,85,Kitchen
mafq255846808,29,4.7,19.207222,72.972281,19.237222,73.002281,2022-03-01,20:50:00,21:05:00,Stormy,Jam ,scooter ,Urban ,135,Outdoors
jidy478953351,38,4.8,0.0,0.0,0.01,0.01,2022-02-17,09:15:00,09:30:00,Stormy,Low ,scooter ,Urban ,110,Jewelry
deuc288711506,26,4.5,22.732225,75.874765,22.742225,75.884765,2022-03-21,08:15:00,08:25:00,Windy,Low ,motorcycle ,Urban ,55,Home
usqp638501475,24,4.3,13.029198,77.570997,13.069198,77.610997,2022-03-01,14:15:00,14:20:00,Cloudy,High ,motorcycle ,Metropolitian ,160,Clothing
vwhx579460146,32,3.7,15.576683,73.75575,15.686683,73.86575,2022-02-12,20:00:00,20:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,190,Kitchen
adnd435247513,33,4.8,11.026117,76.944652,11.086117,77.004652,2022-03-01,20:10:00,20:20:00,Windy,Jam ,motorcycle ,Metropolitian ,125,Jewelry
vhyq615990986,21,4.8,22.307898,73.167788,22.377898,73.237788,2022-03-06,18:50:00,18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,210,Jewelry
qtfw045275105,24,4.5,12.310972,76.659264,12.360972,76.709264,2022-03-07,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145,Cosmetics
tmjj886319435,39,4.5,12.979166,77.640709,13.019166,77.680709,2022-03-15,16:10:00,16:20:00,Sandstorms,Medium ,scooter ,Metropolitian ,29,Grocery
mqqn890556783,39,4.8,21.15276,72.778059,21.19276,72.818059,2022-03-01,14:15:00,14:25:00,Sunny,High ,scooter ,Metropolitian ,95,Kitchen
